Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Calyx And Trichome Creations        [ÿproductÿdetailsÿ],Flower 1.0g,2029,4.21,12.29,2.9x,417106
Premium Creations        [ÿproductÿdetailsÿ],Edible,24848,4.22,13.03,3.1x,417586
Fireline Cannabis        [ÿproductÿdetailsÿ],Flower 1.0g,69346,4.23,12.49,2.9x,417571
Emerald Evolution        [ÿproductÿdetailsÿ],Flower 1.0g,11496,4.24,12.23,2.9x,412392
Sgb        [ÿproductÿdetailsÿ],Flower 1.0g,7544,4.24,13.76,3.2x,412621
Cloud 9 Farms        [ÿproductÿdetailsÿ],Flower 1.0g,16242,4.24,12.31,2.9x,412704
THC Partners        [ÿproductÿdetailsÿ],Flower 1.0g,34876,4.24,12.27,2.9x,415987
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Flower 1.0g,19920,4.25,13.67,3.2x,415971
Wicked Weed        [ÿproductÿdetailsÿ],Flower 1.0g,2635,4.25,12.12,2.9x,416155
G&s Greenery        [ÿproductÿdetailsÿ],Infused,6900,4.25,13.22,3.1x,415986
Edgemont Group        [ÿproductÿdetailsÿ],Preroll 1.5g,15644,4.3,13.26,3.1x,422993
Viscro Holdings        [ÿproductÿdetailsÿ],Flower 1.0g,5235,4.3,12.82,3.0x,412656
Henderson Distribution        [ÿproductÿdetailsÿ],Edible,9268,4.33,10.02,2.3x,417460
Lm Digital        [ÿproductÿdetailsÿ],Infused,248184,4.33,12.52,2.9x,417214
Hang Roots        [ÿproductÿdetailsÿ],Preroll 1.5g,2710,4.34,13.17,3.0x,415771
Washington Bud Company        [ÿproductÿdetailsÿ],Flower 1.0g,7662,4.35,12.56,2.9x,412752
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Flower 1.0g,43521,4.35,12.63,2.9x,417068
Alliance 502        [ÿproductÿdetailsÿ],Flower 1.0g,8920,4.36,13.04,3.0x,412949
Washington Packaging And Processing        [ÿproductÿdetailsÿ],Flower 3.5g,9446,4.36,18.18,4.2x,424045
Secret Gardens of Washington        [ÿproductÿdetailsÿ],Flower 1.0g,12145,4.37,12.51,2.9x,412431
Vulcan Mountain Farm        [ÿproductÿdetailsÿ],Topical,4464,4.37,11.53,2.6x,413711
Clandestine Consulting        [ÿproductÿdetailsÿ],Flower 1.0g,44012,4.38,12.94,3.0x,414039
North Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,10587,4.38,12.94,3.0x,416448
Pioneer Farm        [ÿproductÿdetailsÿ],Flower 3.5g,3343,4.38,14.8,3.4x,416106
Highland Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,3169,4.39,14.11,3.2x,415940
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Concentrate 1.0g,23752,4.39,14.6,3.3x,416902
Leaves of Grass        [ÿproductÿdetailsÿ],Preroll 2.0g,9064,4.4,14.41,3.3x,416693
Emerald Peaks Garden        [ÿproductÿdetailsÿ],Flower 1.0g,2754,4.4,16.1,3.7x,414464
Hannah Industries        [ÿproductÿdetailsÿ],Flower 1.0g,37822,4.4,13.07,3.0x,424223
Lifted Holdings        [ÿproductÿdetailsÿ],Flower 1.0g,38592,4.41,12.65,2.9x,417174
Phdc2        [ÿproductÿdetailsÿ],Flower 1.0g,1845,4.45,12.69,2.9x,412496
Rock Island Farm        [ÿproductÿdetailsÿ],Flower 1.0g,3321,4.45,13.87,3.1x,425023
Clandestine Consulting        [ÿproductÿdetailsÿ],Preroll 1.0g,15452,4.47,11.83,2.6x,414039
Gabriel        [ÿproductÿdetailsÿ],Preroll 1.5g,39827,4.47,12.94,2.9x,415997
Pioneer Production And Processing        [ÿproductÿdetailsÿ],Flower 1.0g,19932,4.47,12.83,2.9x,416063
Fc Processor-3        [ÿproductÿdetailsÿ],Flower 3.5g,26364,4.49,17,3.8x,413952
Northwest Grown Products        [ÿproductÿdetailsÿ],Preroll 2.0g,4972,4.5,15.31,3.4x,416462
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Vape 0.5g,3056,4.5,19.46,4.3x,416502
Subx        [ÿproductÿdetailsÿ],Flower 1.0g,24625,4.5,13.17,2.9x,412111
Happy Valley Farms        [ÿproductÿdetailsÿ],Flower 1.0g,8294,4.5,14.25,3.2x,412567
Lilac City Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,5220,4.5,13.38,3.0x,415719
Premier Cannabis        [ÿproductÿdetailsÿ],Flower 1.0g,2100,4.5,13.94,3.1x,416062
Freya Farm        [ÿproductÿdetailsÿ],Flower 1.0g,9540,4.5,13.21,2.9x,416690
The Calyx Company        [ÿproductÿdetailsÿ],Flower 2.0g,1125,4.5,19.69,4.4x,412688
Seven Blades Northwest        [ÿproductÿdetailsÿ],Flower 2.0g,1755,4.5,14.46,3.2x,422227
Walden        [ÿproductÿdetailsÿ],Concentrate 0.5g,2153,4.5,13.27,2.9x,416445
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Infused,2268,4.5,12.58,2.8x,413075
Cordus        [ÿproductÿdetailsÿ],Flower 2.0g,1150,4.51,27.75,6.2x,418921
Grow Op Farms        [ÿproductÿdetailsÿ],Edible,200668,4.51,14.2,3.2x,413287
Mas Farms        [ÿproductÿdetailsÿ],Flower 1.0g,23434,4.53,12.59,2.8x,414232
Treehawk Farms        [ÿproductÿdetailsÿ],Flower 1.0g,12008,4.57,13.16,2.9x,412193
Silica Phoenix        [ÿproductÿdetailsÿ],Concentrate 0.5g,9546,4.57,13.7,3.0x,412236
Avitas        [ÿproductÿdetailsÿ],Flower 1.0g,13906,4.62,13.74,3.0x,412759
Hometown Herbs        [ÿproductÿdetailsÿ],Flower 1.0g,8058,4.62,12.5,2.7x,416133
Buddy Boy Farms        [ÿproductÿdetailsÿ],Flower 2.0g,2425,4.62,15.95,3.5x,412053
Alis Group        [ÿproductÿdetailsÿ],Infused,3057,4.63,13.04,2.8x,415700
Sky High Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,8047,4.68,13.92,3.0x,424091
Cascade Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,11450,4.7,13.99,3.0x,412180
Silica Phoenix        [ÿproductÿdetailsÿ],Edible,39539,4.71,13.75,2.9x,412236
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Concentrate 0.5g,1115,4.75,15.57,3.3x,412500
Honu Enterprises        [ÿproductÿdetailsÿ],Infused,3092,4.77,12.89,2.7x,412097
Hash Way Recreational        [ÿproductÿdetailsÿ],Preroll 3.0g,11225,4.8,14.12,2.9x,421873
Green Freedom        [ÿproductÿdetailsÿ],Concentrate 0.5g,13321,4.8,15.42,3.2x,412515
Conscious Family Farms        [ÿproductÿdetailsÿ],Flower 1.0g,1342,4.81,12.05,2.5x,413431
Ladera Farms        [ÿproductÿdetailsÿ],Flower 2.0g,1820,4.81,13.56,2.8x,417301
Knights Hemplar        [ÿproductÿdetailsÿ],Infused,7591,4.81,14.22,3.0x,412341
W.o.w. Industries        [ÿproductÿdetailsÿ],Concentrate 0.5g,10258,4.83,14.97,3.1x,413922
G-7 Grow        [ÿproductÿdetailsÿ],Flower 3.5g,9555,4.84,19.3,4.0x,417526
K&m Growers        [ÿproductÿdetailsÿ],Flower 3.5g,4411,4.86,19.39,4.0x,412249
High Five Farms        [ÿproductÿdetailsÿ],Flower 2.0g,5770,4.87,13.82,2.8x,416746
Agrijuana        [ÿproductÿdetailsÿ],Flower 2.0g,4412,4.88,16.42,3.4x,415998
G&s Greenery        [ÿproductÿdetailsÿ],Preroll 2.0g,1510,4.9,13.08,2.7x,415986
Gensys One        [ÿproductÿdetailsÿ],Flower 3.5g,2646,4.9,16.65,3.4x,412593
M And R Distributing        [ÿproductÿdetailsÿ],Preroll 2.0g,3133,4.93,14.46,2.9x,412258
G&s Greenery        [ÿproductÿdetailsÿ],Flower 2.0g,9501,4.93,14.29,2.9x,415986
Cultivar Farms        [ÿproductÿdetailsÿ],Flower 1.0g,19974,4.94,13.15,2.7x,417095
Eco Ventures        [ÿproductÿdetailsÿ],Preroll 2.0g,2062,4.97,16.71,3.4x,416853
Platinum Enterprises        [ÿproductÿdetailsÿ],Preroll 3.0g,1295,4.98,14.4,2.9x,414115
Docandyeti's        [ÿproductÿdetailsÿ],Preroll 2.0g,4005,5,14.15,2.8x,414041
Leaph        [ÿproductÿdetailsÿ],Preroll 2.0g,1900,5,10.81,2.2x,417010
M And R Distributing        [ÿproductÿdetailsÿ],Preroll 3.0g,4105,5,14.55,2.9x,412258
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Preroll 3.0g,1000,5,14.05,2.8x,416406
North Coast Growers        [ÿproductÿdetailsÿ],Flower 1.0g,2000,5,12.86,2.6x,413163
Driftboat        [ÿproductÿdetailsÿ],Flower 1.0g,11595,5,13.71,2.7x,416551
Leaves of Grass        [ÿproductÿdetailsÿ],Flower 2.0g,1850,5,19.25,3.9x,416693
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Flower 2.0g,4925,5,15.18,3.0x,418524
Carson Unlimited        [ÿproductÿdetailsÿ],Flower 2.0g,1000,5,19.77,4.0x,420287
Green Bluff Orchards        [ÿproductÿdetailsÿ],Flower 3.5g,2850,5,18.22,3.6x,412226
Naked Emperor        [ÿproductÿdetailsÿ],Flower 3.5g,1405,5,17.65,3.5x,416231
O.b.c. LLC        [ÿproductÿdetailsÿ],Flower 7.0g,1075,5,16.22,3.2x,416544
Kouchlock Productions        [ÿproductÿdetailsÿ],Concentrate 0.5g,6000,5,14.35,2.9x,412630
Kai'dro        [ÿproductÿdetailsÿ],Concentrate 0.5g,2975,5,15,3.0x,413652
Agro Couture        [ÿproductÿdetailsÿ],Concentrate 0.5g,1200,5,13.89,2.8x,417142
The Potting Bench        [ÿproductÿdetailsÿ],Concentrate 1.0g,1434,5,17.72,3.5x,416545
"Farmers Distributors-wa, Inc        [ÿproductÿdetailsÿ]",Concentrate 1.0g,2170,5,15.28,3.1x,420031
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Infused,1131,5,16.98,3.4x,416902
12/12 Gardens        [ÿproductÿdetailsÿ],Infused,11250,5,13.25,2.6x,417272
Tom's Hemp&cannabis        [ÿproductÿdetailsÿ],Infused,3030,5.05,18.74,3.7x,412648
Northwestpearl        [ÿproductÿdetailsÿ],Infused,55207,5.07,13.88,2.7x,413097
The Market Garden        [ÿproductÿdetailsÿ],Concentrate 1.0g,35855,5.09,15.71,3.1x,412037
Royal Tree Gardens        [ÿproductÿdetailsÿ],Flower 1.0g,33580,5.1,14.21,2.8x,412425
Over the Top        [ÿproductÿdetailsÿ],Flower 2.0g,1009,5.1,15.71,3.1x,412056
Virtual Services        [ÿproductÿdetailsÿ],Topical,6158,5.11,19.03,3.7x,412073
Str8fire Farms        [ÿproductÿdetailsÿ],Flower 3.5g,7100,5.12,14.03,2.7x,413337
Application Software Products        [ÿproductÿdetailsÿ],Concentrate 1.0g,3702,5.14,18.55,3.6x,415727
Full Throttle Farms        [ÿproductÿdetailsÿ],Flower 2.0g,1040,5.2,16.8,3.2x,412636
W.o.w. Industries        [ÿproductÿdetailsÿ],Preroll 2.0g,1506,5.21,18.11,3.5x,413922
Hitz Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,2075,5.21,15.96,3.1x,412854
New Horizon Holdings        [ÿproductÿdetailsÿ],Flower 2.0g,1155,5.22,16.65,3.2x,415752
Doc Croc        [ÿproductÿdetailsÿ],Preroll 2.0g,5854,5.25,17.29,3.3x,413948
Blue Sky Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,60584,5.26,17.94,3.4x,412969
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Vape 0.25g,4955,5.28,19.27,3.6x,413170
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,4840,5.29,23.1,4.4x,413170
Fractal        [ÿproductÿdetailsÿ],Edible,28359,5.29,15.4,2.9x,417364
Emerald Twist        [ÿproductÿdetailsÿ],Flower 2.0g,1246,5.3,16.62,3.1x,414323
Emerald Mountain        [ÿproductÿdetailsÿ],Edible,30977,5.31,15.53,2.9x,413176
Saturn Group        [ÿproductÿdetailsÿ],Topical,11177,5.31,17.18,3.2x,412112
Dynamic Harvest        [ÿproductÿdetailsÿ],Concentrate 1.0g,2282,5.33,16,3.0x,416393
Odo        [ÿproductÿdetailsÿ],Concentrate 0.5g,2813,5.35,18.27,3.4x,417498
Tom's Hemp&cannabis        [ÿproductÿdetailsÿ],Topical,1278,5.35,17.92,3.4x,412648
Kokua Services        [ÿproductÿdetailsÿ],Flower 1.0g,1299,5.4,12.48,2.3x,412074
Aurum Farms        [ÿproductÿdetailsÿ],Flower 1.0g,19100,5.4,15.14,2.8x,424484
Fine Detail Greenway        [ÿproductÿdetailsÿ],Preroll 2.0g,3293,5.43,17.79,3.3x,412400
Redtail        [ÿproductÿdetailsÿ],Flower 3.5g,3464,5.47,17.34,3.2x,416310
Pinoy Inc        [ÿproductÿdetailsÿ],Flower 3.5g,1116,5.47,18.36,3.4x,424047
Agrijuana        [ÿproductÿdetailsÿ],Vape 0.5g,22838,5.49,16.43,3.0x,415998
Winterlife        [ÿproductÿdetailsÿ],Infused,3791,5.49,17.18,3.1x,412808
North Coast Growers        [ÿproductÿdetailsÿ],Preroll 1.0g,9020,5.5,13.42,2.4x,413163
Sitka Packaging        [ÿproductÿdetailsÿ],Preroll 2.0g,2448,5.5,16.87,3.1x,412952
Blue Rock Acres        [ÿproductÿdetailsÿ],Flower 2.0g,1100,5.5,18.76,3.4x,412357
Stoner Farms        [ÿproductÿdetailsÿ],Flower 2.0g,2640,5.5,17.81,3.2x,417078
Agro Technic        [ÿproductÿdetailsÿ],Flower 3.5g,5995,5.5,18.31,3.3x,412266
Torch Northwest        [ÿproductÿdetailsÿ],Concentrate 0.5g,1658,5.5,15.83,2.9x,412681
THC Express        [ÿproductÿdetailsÿ],Concentrate 1.0g,1540,5.5,18.99,3.5x,422094
Prohibition Gold        [ÿproductÿdetailsÿ],Edible,3128,5.53,14.8,2.7x,416698
Agrijuana        [ÿproductÿdetailsÿ],Concentrate 0.5g,3760,5.54,15.81,2.9x,415998
Mj Botanicals        [ÿproductÿdetailsÿ],Concentrate 0.5g,1305,5.54,16.08,2.9x,416765
Sweet Pack        [ÿproductÿdetailsÿ],Flower 3.5g,1167,5.56,17.51,3.1x,416493
Kelly Production And Processing        [ÿproductÿdetailsÿ],Flower 2.0g,1574,5.6,20.67,3.7x,413143
Evergreen Gropro        [ÿproductÿdetailsÿ],Preroll 2.0g,1141,5.61,16.03,2.9x,416412
Double Delicious        [ÿproductÿdetailsÿ],Vape 0.5g,78796,5.61,21.34,3.8x,414462
Forbidden Farms        [ÿproductÿdetailsÿ],Infused,41753,5.61,13.62,2.4x,412274
Saturn Group        [ÿproductÿdetailsÿ],Flower 2.0g,10146,5.66,16.11,2.8x,412112
Sourface        [ÿproductÿdetailsÿ],Flower 3.5g,28940,5.68,15.96,2.8x,412679
Suspended Brands        [ÿproductÿdetailsÿ],Flower 2.0g,2827,5.69,16.63,2.9x,412132
Toucan Farms        [ÿproductÿdetailsÿ],Flower 2.0g,1140,5.7,19.02,3.3x,412741
Daring Farms        [ÿproductÿdetailsÿ],Flower 3.5g,14566,5.72,15.93,2.8x,415881
Leef        [ÿproductÿdetailsÿ],Concentrate 0.5g,1542,5.72,15.66,2.7x,413085
Grower George        [ÿproductÿdetailsÿ],Concentrate 1.0g,11254,5.72,24.59,4.3x,413950
Honey Creek Enterprises        [ÿproductÿdetailsÿ],Flower 2.0g,5960,5.73,20.1,3.5x,416517
Dogtown Pioneers        [ÿproductÿdetailsÿ],Edible,80442,5.73,17.22,3.0x,416538
Puffin Farm        [ÿproductÿdetailsÿ],Preroll 1.5g,1265,5.75,17.56,3.1x,413021
Greencrest Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,2712,5.75,26.96,4.7x,417069
502 Processor's Group        [ÿproductÿdetailsÿ],Flower 3.5g,9036,5.76,19.12,3.3x,413478
THC Partners        [ÿproductÿdetailsÿ],Edible,5246,5.76,14.53,2.5x,415987
Root Down        [ÿproductÿdetailsÿ],Flower 2.0g,12365,5.77,17.66,3.1x,412273
Okanogan Gold        [ÿproductÿdetailsÿ],Concentrate 1.0g,30611,5.77,18.78,3.3x,423115
Dandelion Farms        [ÿproductÿdetailsÿ],Flower 2.0g,2958,5.8,16.88,2.9x,417155
Kush Comfort Farms        [ÿproductÿdetailsÿ],Flower 2.0g,1392,5.8,21.86,3.8x,417735
Ninja Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,106966,5.81,19.71,3.4x,417001
Sitka Packaging        [ÿproductÿdetailsÿ],Flower 2.0g,2065,5.83,17.02,2.9x,412952
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Concentrate 0.25g,8185,5.87,18.55,3.2x,417068
Cascade Crops        [ÿproductÿdetailsÿ],Flower 2.0g,2610,5.89,17.15,2.9x,412077
Wow Weed        [ÿproductÿdetailsÿ],Flower 2.0g,1121,5.9,17.25,2.9x,413038
Bondi Farms        [ÿproductÿdetailsÿ],Flower 2.0g,9562,5.92,19.89,3.4x,412141
The Greenery Extracts        [ÿproductÿdetailsÿ],Edible,32091,5.92,17.56,3.0x,416982
M And R Distributing        [ÿproductÿdetailsÿ],Flower 2.0g,6944,5.93,17.4,2.9x,412258
Upper Skagit Ventures        [ÿproductÿdetailsÿ],Flower 2.0g,1185,5.93,19,3.2x,416027
Green Haven LLC        [ÿproductÿdetailsÿ],Flower 2.0g,11102,5.93,20.4,3.4x,421941
Be Kind Buds        [ÿproductÿdetailsÿ],Flower 3.5g,3664,5.93,17.42,2.9x,416353
Perecan Farm        [ÿproductÿdetailsÿ],Vape 0.5g,8373,5.94,16.96,2.9x,413667
Pioneer Farm        [ÿproductÿdetailsÿ],Flower 7.0g,3493,5.95,21.71,3.6x,416106
Saturn Group        [ÿproductÿdetailsÿ],Preroll 3.0g,20445,5.97,17.57,2.9x,412112
Coastal Enterprises        [ÿproductÿdetailsÿ],Concentrate 0.5g,8706,5.97,18.86,3.2x,412408
Evergreen Herbal        [ÿproductÿdetailsÿ],Infused,23975,5.97,15.62,2.6x,78256
Washington Bud Company        [ÿproductÿdetailsÿ],Preroll 1.25g,8969,5.98,17.02,2.8x,412752
Double Delicious        [ÿproductÿdetailsÿ],Concentrate 0.5g,7618,5.98,21.64,3.6x,414462
420 Growers And Processors        [ÿproductÿdetailsÿ],Flower 3.5g,8412,5.99,24.15,4.0x,412200
THC Express        [ÿproductÿdetailsÿ],Topical,2632,5.99,19.76,3.3x,422094
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Preroll 1.5g,1740,6,17.88,3.0x,415971
Spinning Heads        [ÿproductÿdetailsÿ],Preroll 2.0g,7884,6,17.82,3.0x,413718
Surefire Growers        [ÿproductÿdetailsÿ],Preroll 2.0g,3450,6,19.37,3.2x,415813
Green Bluff Greenhouse        [ÿproductÿdetailsÿ],Preroll 2.0g,1050,6,17.5,2.9x,417398
Hazy Daze        [ÿproductÿdetailsÿ],Preroll 3.0g,1080,6,14.06,2.3x,412452
Golden Leaf        [ÿproductÿdetailsÿ],Vape 0.5g,2400,6,19.77,3.3x,416548
Cannasol Farms        [ÿproductÿdetailsÿ],Flower 2.0g,1200,6,23.61,3.9x,412240
Red Frog        [ÿproductÿdetailsÿ],Flower 2.0g,1800,6,18.05,3.0x,412437
Axabra        [ÿproductÿdetailsÿ],Flower 2.0g,1800,6,17.59,2.9x,412438
The Lazy Bee Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,1620,6,19.58,3.3x,412597
C Block Group        [ÿproductÿdetailsÿ],Flower 2.0g,1164,6,15.17,2.5x,412728
Kai'dro        [ÿproductÿdetailsÿ],Flower 2.0g,1800,6,17.78,3.0x,413652
Inflorescence        [ÿproductÿdetailsÿ],Flower 2.0g,3990,6,19.77,3.3x,415156
Kush Valley        [ÿproductÿdetailsÿ],Flower 2.0g,1320,6,17.98,3.0x,416606
Happy Hill Farms        [ÿproductÿdetailsÿ],Flower 2.0g,5742,6,14.21,2.4x,416800
Ganja Buds        [ÿproductÿdetailsÿ],Flower 3.5g,8520,6,20.63,3.4x,416824
Jbc Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,1200,6,23.69,3.9x,412196
Nettles Unlimited        [ÿproductÿdetailsÿ],Concentrate 0.5g,2358,6,16.93,2.8x,412762
Ogz Fire Weed        [ÿproductÿdetailsÿ],Concentrate 0.5g,1200,6,14.48,2.4x,416737
Surefire Growers        [ÿproductÿdetailsÿ],Concentrate 1.0g,3564,6,18.46,3.1x,415813
The Happy Crowd        [ÿproductÿdetailsÿ],Concentrate 1.0g,1800,6,13.67,2.3x,416843
"Mrs Green Jeans & the Captain, LLC        [ÿproductÿdetailsÿ]",Concentrate 1.0g,3282,6,24.2,4.0x,423373
Heavenly Buds        [ÿproductÿdetailsÿ],Infused,2820,6,17.59,2.9x,417147
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Edible,628333,6.02,20.18,3.4x,412882
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Vape 0.25g,2062,6.05,19.97,3.3x,417068
Lopez And Orr Co        [ÿproductÿdetailsÿ],Flower 3.5g,36405,6.06,15.79,2.6x,417295
Over the Top        [ÿproductÿdetailsÿ],Preroll 3.0g,74363,6.08,20.09,3.3x,412056
Peace & Love Productions        [ÿproductÿdetailsÿ],Concentrate 1.0g,4401,6.08,17.42,2.9x,413193
Skagit Organics        [ÿproductÿdetailsÿ],Infused,9972,6.08,16.99,2.8x,412843
American Best Supply        [ÿproductÿdetailsÿ],Flower 3.5g,1935,6.11,21.91,3.6x,412624
Cascadia Gardens        [ÿproductÿdetailsÿ],Flower 2.0g,8130,6.12,21.67,3.5x,412964
Kai'dro        [ÿproductÿdetailsÿ],Concentrate 1.0g,3601,6.12,19.75,3.2x,413652
"Gorge Processing, LLC        [ÿproductÿdetailsÿ]",Edible,6100,6.14,17.5,2.8x,416557
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Flower 2.0g,5166,6.15,20.77,3.4x,414281
Big River Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,6821,6.15,22.82,3.7x,415726
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,20371,6.17,18.71,3.0x,413170
Northwest Grown Products        [ÿproductÿdetailsÿ],Concentrate 1.0g,1170,6.17,19.3,3.1x,416462
Fireweed Farms        [ÿproductÿdetailsÿ],Flower 3.5g,28820,6.18,19.93,3.2x,417794
Peak Supply        [ÿproductÿdetailsÿ],Concentrate 1.0g,13951,6.22,21.75,3.5x,413077
Doc Croc        [ÿproductÿdetailsÿ],Concentrate 0.5g,5320,6.23,17.22,2.8x,413948
Growing Like a Weed        [ÿproductÿdetailsÿ],Concentrate 1.0g,15264,6.23,21.54,3.5x,419128
Moon Bay Cannabis Co        [ÿproductÿdetailsÿ],Flower 3.5g,1875,6.25,22.44,3.6x,416763
Naked Emperor        [ÿproductÿdetailsÿ],Concentrate 1.0g,13925,6.25,18.4,2.9x,416231
Honu Enterprises        [ÿproductÿdetailsÿ],Edible,139447,6.29,22.63,3.6x,412097
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 2.0g,253153,6.3,19.33,3.1x,413287
New Leaf Enterprises        [ÿproductÿdetailsÿ],Flower 2.0g,10050,6.31,19.65,3.1x,412070
Forbidden Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,6464,6.31,16.46,2.6x,412274
Millennium Marijuana        [ÿproductÿdetailsÿ],Concentrate 0.5g,46760,6.32,18.23,2.9x,413432
Methow Horticulture        [ÿproductÿdetailsÿ],Concentrate 1.0g,1555,6.32,21.72,3.4x,414143
Sticky Budz        [ÿproductÿdetailsÿ],Flower 2.0g,1550,6.33,23.09,3.6x,412076
Shelby Eckroth        [ÿproductÿdetailsÿ],Flower 3.5g,10282,6.33,18.67,2.9x,416968
Alpha Budz        [ÿproductÿdetailsÿ],Concentrate 1.0g,2308,6.33,18.31,2.9x,413066
Okanogan Natural Farms        [ÿproductÿdetailsÿ],Flower 3.5g,10935,6.34,18.15,2.9x,413170
Eco Ventures        [ÿproductÿdetailsÿ],Concentrate 0.5g,5575,6.36,17.78,2.8x,416853
Green Freedom        [ÿproductÿdetailsÿ],Flower 2.0g,3498,6.37,22.24,3.5x,412515
High End Farms        [ÿproductÿdetailsÿ],Flower 2.0g,3594,6.38,18.4,2.9x,414200
The Calyx Company        [ÿproductÿdetailsÿ],Flower 3.5g,24950,6.38,21.68,3.4x,412688
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Infused,2070,6.38,22.87,3.6x,415971
Cactus Blossom        [ÿproductÿdetailsÿ],Flower 3.5g,1068,6.42,18.31,2.9x,415846
Greenzone        [ÿproductÿdetailsÿ],Flower 3.5g,1990,6.43,20.83,3.2x,412529
Cheney Hydroponics        [ÿproductÿdetailsÿ],Edible,4023,6.45,21.76,3.4x,412858
Boggy Boon        [ÿproductÿdetailsÿ],Flower 2.0g,1588,6.47,18.81,2.9x,416935
Botanica Seattle        [ÿproductÿdetailsÿ],Topical,3338,6.47,20.27,3.1x,412723
Going Green        [ÿproductÿdetailsÿ],Flower 2.0g,3016,6.5,21.67,3.3x,413110
WA Grower        [ÿproductÿdetailsÿ],Flower 2.0g,2438,6.5,19.34,3.0x,417380
Agro Technic        [ÿproductÿdetailsÿ],Concentrate 1.0g,2925,6.5,18.95,2.9x,412266
Kush Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,1170,6.5,26.92,4.1x,414287
Alis Group        [ÿproductÿdetailsÿ],Concentrate 1.0g,2130,6.5,15.21,2.3x,415700
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Infused,4225,6.5,16.81,2.6x,412402
Loaded Soda        [ÿproductÿdetailsÿ],Edible,29568,6.5,18.76,2.9x,417192
Rgl Industries        [ÿproductÿdetailsÿ],Flower 2.0g,2778,6.52,20.13,3.1x,416626
White Star        [ÿproductÿdetailsÿ],Concentrate 1.0g,40050,6.53,17.25,2.6x,416579
Skagit Organics        [ÿproductÿdetailsÿ],Flower 2.0g,43336,6.54,18.79,2.9x,412843
The Four Twenty Collection        [ÿproductÿdetailsÿ],Flower 3.5g,5886,6.54,18.86,2.9x,413134
Edgemont Group        [ÿproductÿdetailsÿ],Flower 2.0g,8752,6.55,18.71,2.9x,422993
Vulcan Mountain Farm        [ÿproductÿdetailsÿ],Flower 3.5g,4600,6.56,25.27,3.9x,413711
Herbal Research And Development        [ÿproductÿdetailsÿ],Infused,2054,6.56,23.02,3.5x,412645
Tucker Ranch        [ÿproductÿdetailsÿ],Flower 2.0g,3256,6.58,19.44,3.0x,415922
Acme Acres LLC        [ÿproductÿdetailsÿ],Flower 3.5g,6746,6.58,25.53,3.9x,412892
Central Farms LLC        [ÿproductÿdetailsÿ],Flower 3.5g,88632,6.59,21.37,3.2x,412792
Golden Tree        [ÿproductÿdetailsÿ],Flower 2.0g,13003,6.6,20.81,3.2x,416107
Wildfire Cannabis Company        [ÿproductÿdetailsÿ],Flower 2.0g,1485,6.6,16.99,2.6x,416902
Craft Elixirs        [ÿproductÿdetailsÿ],Edible,43278,6.61,16.89,2.6x,415697
Zoobees Doobees        [ÿproductÿdetailsÿ],Flower 2.0g,2084,6.62,18.48,2.8x,412497
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Flower 2.0g,47551,6.62,20.05,3.0x,412882
Red Ridge Farmns        [ÿproductÿdetailsÿ],Edible,7628,6.62,18.6,2.8x,412627
Royale Leisure Industries        [ÿproductÿdetailsÿ],Edible,59146,6.62,21.22,3.2x,414474
